id,Level1,Level2,Level3,Level4,Level5,Level6,Level7
365,-81.000000,-41.000000,-53.000000,-61.000000,-63.000000,-75.000000,nan
366,-81.000000,-41.000000,-53.000000,-61.000000,-63.000000,-75.000000,nan
367,-81.000000,-41.000000,-53.000000,-61.000000,-63.000000,-75.000000,nan
368,-83.000000,-41.000000,-53.000000,-61.000000,-63.000000,-75.000000,nan
369,-83.000000,-49.000000,-51.000000,-61.000000,-71.000000,-73.000000,-77.000000
370,-83.000000,-49.000000,-51.000000,-61.000000,-71.000000,-73.000000,-77.000000
371,-83.000000,-45.000000,-63.000000,-67.000000,-69.000000,-79.000000,-87.000000
372,-83.000000,-45.000000,-63.000000,-67.000000,-69.000000,-79.000000,-87.000000
373,-83.000000,-45.000000,-63.000000,-67.000000,-69.000000,-79.000000,-87.000000
374,-83.000000,-53.000000,-55.000000,-63.000000,-67.000000,-81.000000,nan
375,-79.000000,-53.000000,-55.000000,-63.000000,-67.000000,-81.000000,nan
376,-79.000000,-53.000000,-55.000000,-63.000000,-67.000000,-81.000000,nan
377,-81.000000,-51.000000,-53.000000,-57.000000,-69.000000,-71.000000,nan
378,-81.000000,-51.000000,-53.000000,-57.000000,-69.000000,-71.000000,nan
379,-83.000000,-51.000000,-53.000000,-57.000000,-69.000000,-71.000000,nan
380,-83.000000,-47.000000,-53.000000,-57.000000,-71.000000,-71.000000,nan
381,-83.000000,-47.000000,-53.000000,-57.000000,-71.000000,-71.000000,nan
382,-83.000000,-47.000000,-53.000000,-57.000000,-71.000000,-71.000000,nan
383,-83.000000,-45.000000,-53.000000,-63.000000,-67.000000,-71.000000,nan
384,-83.000000,-45.000000,-53.000000,-63.000000,-67.000000,-71.000000,nan
385,-87.000000,-45.000000,-53.000000,-63.000000,-65.000000,-71.000000,nan
386,-87.000000,-45.000000,-53.000000,-63.000000,-65.000000,-71.000000,nan
387,-87.000000,-45.000000,-53.000000,-63.000000,-65.000000,-71.000000,nan
388,-83.000000,-47.000000,-53.000000,-65.000000,-67.000000,-69.000000,nan
389,-97.000000,5957.000000,-31.000000,-73.000000,-99.000000,nan,nan
390,-101.000000,5957.000000,-31.000000,-73.000000,-99.000000,nan,nan
391,-79.000000,-63.000000,nan,nan,nan,nan,nan
392,-79.000000,-63.000000,nan,nan,nan,nan,nan
393,-79.000000,-63.000000,-67.000000,nan,nan,nan,nan
394,-79.000000,-67.000000,-73.000000,nan,nan,nan,nan
395,-71.000000,-71.000000,-75.000000,nan,nan,nan,nan
396,-71.000000,-65.000000,-73.000000,-73.000000,nan,nan,nan
397,-71.000000,-71.000000,-75.000000,-75.000000,nan,nan,nan
398,-71.000000,-65.000000,-67.000000,-71.000000,-79.000000,nan,nan
399,-71.000000,-63.000000,-69.000000,-69.000000,-75.000000,nan,nan
400,-99.000000,5957.000000,303.000000,-59.000000,nan,nan,nan
401,-99.000000,5957.000000,303.000000,-61.000000,nan,nan,nan
402,-103.000000,5957.000000,303.000000,-83.000000,nan,nan,nan
403,-101.000000,21557.000000,303.000000,-87.000000,nan,nan,nan
404,-103.000000,21557.000000,303.000000,-87.000000,nan,nan,nan
405,-101.000000,21557.000000,303.000000,-91.000000,nan,nan,nan
406,-101.000000,21557.000000,303.000000,-97.000000,nan,nan,nan
407,-101.000000,21557.000000,303.000000,-97.000000,nan,nan,nan
408,-101.000000,21557.000000,303.000000,-31.000000,-99.000000,nan,nan
409,-103.000000,5957.000000,143.000000,-81.000000,nan,nan,nan
410,-103.000000,5957.000000,143.000000,15.000000,-87.000000,nan,nan
411,-103.000000,5957.000000,143.000000,15.000000,-61.000000,nan,nan
412,-103.000000,5957.000000,143.000000,-61.000000,nan,nan,nan
413,-101.000000,21557.000000,193.000000,-31.000000,-95.000000,nan,nan
414,-103.000000,21557.000000,193.000000,-31.000000,-95.000000,nan,nan
415,-101.000000,21557.000000,193.000000,-31.000000,-89.000000,nan,nan
416,-101.000000,21557.000000,193.000000,-31.000000,-91.000000,nan,nan
417,-101.000000,21557.000000,193.000000,-31.000000,-91.000000,nan,nan
418,-101.000000,21557.000000,193.000000,-31.000000,-97.000000,nan,nan
419,-101.000000,21557.000000,193.000000,-31.000000,-93.000000,nan,nan
420,-99.000000,21557.000000,193.000000,-83.000000,nan,nan,nan
421,-99.000000,21557.000000,193.000000,-91.000000,nan,nan,nan
422,-99.000000,21557.000000,193.000000,-91.000000,nan,nan,nan
423,-99.000000,21557.000000,193.000000,-93.000000,nan,nan,nan
424,-99.000000,21557.000000,193.000000,-105.000000,nan,nan,nan
425,-109.000000,21557.000000,193.000000,-109.000000,nan,nan,nan
426,-107.000000,21557.000000,193.000000,-31.000000,-109.000000,nan,nan
427,-107.000000,21557.000000,193.000000,-31.000000,-109.000000,nan,nan
428,-107.000000,21557.000000,193.000000,-99.000000,nan,nan,nan
429,-109.000000,21557.000000,193.000000,-103.000000,nan,nan,nan
430,-107.000000,21557.000000,193.000000,-99.000000,nan,nan,nan
431,-105.000000,21557.000000,193.000000,-93.000000,nan,nan,nan
432,-105.000000,21557.000000,193.000000,-99.000000,nan,nan,nan
433,-105.000000,21557.000000,193.000000,-99.000000,nan,nan,nan
434,-105.000000,21557.000000,21461.000000,193.000000,-31.000000,-103.000000,nan
435,-105.000000,21557.000000,21461.000000,193.000000,-31.000000,-99.000000,nan
436,-107.000000,5957.000000,143.000000,-73.000000,nan,nan,nan
437,-107.000000,21557.000000,193.000000,-111.000000,nan,nan,nan
438,-105.000000,21557.000000,193.000000,-31.000000,-95.000000,nan,nan
439,-105.000000,21557.000000,193.000000,-31.000000,-101.000000,nan,nan
440,-105.000000,21557.000000,193.000000,-31.000000,-101.000000,nan,nan
441,-105.000000,21557.000000,193.000000,-31.000000,-93.000000,nan,nan
442,-103.000000,21557.000000,5957.000000,303.000000,143.000000,-83.000000,-97.000000
443,-103.000000,21557.000000,5957.000000,303.000000,143.000000,-69.000000,-97.000000
444,-103.000000,21557.000000,303.000000,143.000000,-101.000000,nan,nan
445,-105.000000,21557.000000,303.000000,143.000000,-107.000000,nan,nan
446,-107.000000,21557.000000,303.000000,143.000000,-107.000000,nan,nan
447,-103.000000,21557.000000,193.000000,177.000000,-101.000000,nan,nan
448,-105.000000,21557.000000,193.000000,177.000000,-103.000000,nan,nan
449,-105.000000,21557.000000,193.000000,177.000000,-103.000000,nan,nan
450,-107.000000,21557.000000,193.000000,177.000000,-107.000000,nan,nan
451,-107.000000,21557.000000,193.000000,-97.000000,nan,nan,nan
452,-107.000000,21557.000000,193.000000,-91.000000,nan,nan,nan
453,-107.000000,21557.000000,193.000000,177.000000,-97.000000,nan,nan
454,-107.000000,21557.000000,193.000000,-103.000000,nan,nan,nan
455,-105.000000,21557.000000,303.000000,143.000000,-105.000000,nan,nan
456,-103.000000,21557.000000,303.000000,143.000000,-105.000000,nan,nan
457,-103.000000,21557.000000,303.000000,143.000000,-103.000000,nan,nan
458,-105.000000,21557.000000,5957.000000,303.000000,143.000000,-105.000000,nan
459,-105.000000,21557.000000,5957.000000,303.000000,143.000000,-105.000000,nan
460,-105.000000,21557.000000,303.000000,143.000000,-105.000000,nan,nan
461,-103.000000,21557.000000,303.000000,-97.000000,nan,nan,nan
462,-103.000000,21557.000000,303.000000,-103.000000,nan,nan,nan
463,-103.000000,21557.000000,303.000000,143.000000,-89.000000,nan,nan
464,-103.000000,21557.000000,5957.000000,303.000000,143.000000,-93.000000,nan
465,-103.000000,21557.000000,303.000000,-99.000000,nan,nan,nan
466,-101.000000,21557.000000,303.000000,-103.000000,nan,nan,nan
467,-101.000000,21557.000000,303.000000,-101.000000,nan,nan,nan
468,-101.000000,21557.000000,303.000000,143.000000,-95.000000,nan,nan
469,-99.000000,21557.000000,303.000000,143.000000,-99.000000,nan,nan
470,-99.000000,21557.000000,303.000000,143.000000,-99.000000,nan,nan
471,-99.000000,21557.000000,303.000000,143.000000,-97.000000,nan,nan
472,-101.000000,21557.000000,5957.000000,303.000000,143.000000,-99.000000,nan
473,-101.000000,21557.000000,5957.000000,303.000000,143.000000,-103.000000,nan
474,-101.000000,21557.000000,5957.000000,303.000000,143.000000,-105.000000,nan
475,-101.000000,21557.000000,303.000000,-31.000000,-105.000000,nan,nan
476,-101.000000,21557.000000,303.000000,-31.000000,-99.000000,nan,nan
477,-101.000000,21557.000000,303.000000,-107.000000,nan,nan,nan
478,-101.000000,21557.000000,303.000000,-107.000000,nan,nan,nan
479,-101.000000,21557.000000,303.000000,-101.000000,nan,nan,nan
480,-103.000000,21557.000000,303.000000,-99.000000,nan,nan,nan
481,-101.000000,21557.000000,303.000000,-31.000000,-89.000000,nan,nan
482,-101.000000,21557.000000,303.000000,-31.000000,-93.000000,nan,nan
483,-99.000000,21557.000000,303.000000,-31.000000,-95.000000,nan,nan
484,-99.000000,5957.000000,193.000000,-69.000000,nan,nan,nan
485,-97.000000,5957.000000,193.000000,-69.000000,nan,nan,nan
486,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
487,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
488,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
489,-97.000000,5957.000000,193.000000,-63.000000,nan,nan,nan
490,-97.000000,5957.000000,193.000000,-63.000000,nan,nan,nan
491,-97.000000,5957.000000,193.000000,-63.000000,nan,nan,nan
492,-95.000000,5957.000000,193.000000,-63.000000,nan,nan,nan
493,-97.000000,5957.000000,193.000000,-51.000000,nan,nan,nan
494,-97.000000,5957.000000,193.000000,-51.000000,nan,nan,nan
495,-97.000000,5957.000000,193.000000,-55.000000,nan,nan,nan
496,-99.000000,5957.000000,193.000000,-55.000000,nan,nan,nan
497,-99.000000,5957.000000,193.000000,-85.000000,nan,nan,nan
498,-93.000000,5957.000000,193.000000,-53.000000,nan,nan,nan
499,-95.000000,5957.000000,193.000000,-75.000000,nan,nan,nan
500,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
501,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
502,-95.000000,5957.000000,193.000000,-61.000000,nan,nan,nan
503,-95.000000,5957.000000,193.000000,-61.000000,nan,nan,nan
504,-93.000000,5957.000000,193.000000,-43.000000,nan,nan,nan
505,-93.000000,5957.000000,193.000000,-43.000000,nan,nan,nan
506,-93.000000,5957.000000,193.000000,-65.000000,nan,nan,nan
507,-93.000000,5957.000000,193.000000,-65.000000,nan,nan,nan
508,-93.000000,21557.000000,193.000000,-31.000000,-77.000000,nan,nan
509,-93.000000,21557.000000,193.000000,-31.000000,-77.000000,nan,nan
510,-93.000000,21557.000000,193.000000,-31.000000,-77.000000,nan,nan
511,-91.000000,21557.000000,193.000000,-31.000000,-77.000000,nan,nan
512,-89.000000,21557.000000,193.000000,-31.000000,-85.000000,nan,nan
513,-91.000000,21557.000000,193.000000,-31.000000,-89.000000,nan,nan
514,-91.000000,21557.000000,193.000000,-31.000000,-91.000000,nan,nan
515,-91.000000,21557.000000,193.000000,-31.000000,-93.000000,nan,nan
516,-91.000000,5957.000000,193.000000,-77.000000,nan,nan,nan
517,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
518,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
519,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
520,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
521,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
522,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
523,-93.000000,21461.000000,-31.000000,-95.000000,nan,nan,nan
524,-91.000000,21461.000000,-31.000000,-101.000000,nan,nan,nan
525,-93.000000,21461.000000,-31.000000,-83.000000,nan,nan,nan
526,-93.000000,21461.000000,-31.000000,nan,nan,nan,nan
527,-95.000000,21461.000000,-31.000000,nan,nan,nan,nan
528,-97.000000,5957.000000,193.000000,-79.000000,nan,nan,nan
529,-97.000000,5957.000000,193.000000,-79.000000,nan,nan,nan
530,-99.000000,5957.000000,193.000000,-79.000000,nan,nan,nan
531,-97.000000,5957.000000,193.000000,-79.000000,nan,nan,nan
532,-97.000000,5957.000000,193.000000,-49.000000,nan,nan,nan
533,-99.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
534,-95.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
535,-97.000000,5957.000000,193.000000,-73.000000,nan,nan,nan
536,-99.000000,5957.000000,193.000000,-73.000000,nan,nan,nan
537,-95.000000,5957.000000,193.000000,-49.000000,nan,nan,nan
538,-95.000000,5957.000000,193.000000,-49.000000,nan,nan,nan
539,-95.000000,5957.000000,193.000000,-49.000000,nan,nan,nan
540,-97.000000,5957.000000,193.000000,-75.000000,nan,nan,nan
541,-99.000000,5957.000000,193.000000,-57.000000,nan,nan,nan
542,-101.000000,5957.000000,193.000000,-57.000000,nan,nan,nan
543,-101.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
544,-101.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
545,-103.000000,5957.000000,193.000000,-67.000000,nan,nan,nan
546,-101.000000,21461.000000,-31.000000,nan,nan,nan,nan
547,-101.000000,21461.000000,-31.000000,nan,nan,nan,nan
548,-103.000000,21461.000000,-31.000000,nan,nan,nan,nan
549,-107.000000,21461.000000,-31.000000,nan,nan,nan,nan
550,-107.000000,21461.000000,-31.000000,nan,nan,nan,nan
551,-103.000000,21461.000000,-31.000000,nan,nan,nan,nan
552,-103.000000,21461.000000,-31.000000,nan,nan,nan,nan
553,-103.000000,21461.000000,-31.000000,nan,nan,nan,nan
554,-101.000000,21557.000000,303.000000,287.000000,-99.000000,nan,nan
555,-105.000000,21557.000000,193.000000,-95.000000,nan,nan,nan
556,-103.000000,21557.000000,193.000000,-93.000000,nan,nan,nan
557,-103.000000,21557.000000,193.000000,177.000000,-95.000000,nan,nan
558,-103.000000,21557.000000,193.000000,177.000000,-95.000000,nan,nan
559,-101.000000,21557.000000,21511.000000,241.000000,177.000000,-111.000000,nan
560,-103.000000,21557.000000,177.000000,-99.000000,nan,nan,nan
561,-103.000000,21557.000000,177.000000,-101.000000,nan,nan,nan
562,-103.000000,21557.000000,177.000000,-101.000000,nan,nan,nan
563,-101.000000,21557.000000,177.000000,-101.000000,nan,nan,nan
564,-101.000000,21557.000000,177.000000,-101.000000,nan,nan,nan
565,-103.000000,21557.000000,177.000000,-101.000000,nan,nan,nan
566,-95.000000,21557.000000,193.000000,173.000000,-97.000000,nan,nan
567,-99.000000,21511.000000,193.000000,-91.000000,nan,nan,nan
568,-101.000000,21557.000000,193.000000,173.000000,-89.000000,nan,nan
569,-101.000000,21557.000000,193.000000,173.000000,-95.000000,nan,nan
570,-101.000000,21557.000000,193.000000,173.000000,-97.000000,nan,nan
571,-101.000000,21557.000000,193.000000,173.000000,-97.000000,nan,nan
572,-103.000000,21557.000000,-83.000000,-97.000000,nan,nan,nan
573,-103.000000,21557.000000,-83.000000,nan,nan,nan,nan
574,-103.000000,21557.000000,21461.000000,79.000000,-83.000000,-83.000000,-87.000000
575,-97.000000,21557.000000,21461.000000,79.000000,-83.000000,-87.000000,-95.000000
576,-99.000000,21557.000000,21461.000000,79.000000,-83.000000,-91.000000,-99.000000
577,-99.000000,21557.000000,21461.000000,79.000000,-83.000000,-91.000000,-103.000000
578,-99.000000,21557.000000,21461.000000,79.000000,-83.000000,-91.000000,-103.000000
579,-97.000000,21557.000000,21461.000000,-31.000000,-83.000000,-105.000000,-111.000000
580,-97.000000,21557.000000,21461.000000,-31.000000,-83.000000,-105.000000,-111.000000
581,-97.000000,21557.000000,21461.000000,-31.000000,-83.000000,-105.000000,nan
582,-97.000000,21557.000000,21461.000000,-31.000000,-83.000000,-105.000000,nan
583,-97.000000,21557.000000,-31.000000,-83.000000,-105.000000,nan,nan
584,-97.000000,21557.000000,-31.000000,-83.000000,-105.000000,nan,nan
585,-97.000000,5957.000000,-79.000000,-83.000000,nan,nan,nan
586,-97.000000,5957.000000,-79.000000,-83.000000,nan,nan,nan
587,-97.000000,5957.000000,-79.000000,-83.000000,nan,nan,nan
588,-97.000000,5957.000000,-75.000000,-83.000000,nan,nan,nan
589,-97.000000,5957.000000,-75.000000,-83.000000,nan,nan,nan
590,-97.000000,5957.000000,-75.000000,-83.000000,nan,nan,nan
591,-97.000000,5957.000000,-75.000000,-83.000000,nan,nan,nan
592,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
593,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
594,-95.000000,21557.000000,143.000000,-89.000000,nan,nan,nan
595,-95.000000,21557.000000,143.000000,-31.000000,-87.000000,nan,nan
596,-95.000000,21557.000000,143.000000,-31.000000,-95.000000,nan,nan
597,-97.000000,21557.000000,143.000000,-89.000000,nan,nan,nan
598,-97.000000,21557.000000,143.000000,-89.000000,nan,nan,nan
599,-99.000000,21557.000000,143.000000,-31.000000,-95.000000,nan,nan
600,-101.000000,21557.000000,143.000000,-31.000000,-93.000000,nan,nan
601,-97.000000,21557.000000,143.000000,-31.000000,-99.000000,nan,nan
602,-97.000000,21557.000000,143.000000,-31.000000,-93.000000,nan,nan
603,-95.000000,5957.000000,-41.000000,-83.000000,nan,nan,nan
604,-95.000000,5957.000000,-41.000000,-83.000000,nan,nan,nan
605,-95.000000,-31.000000,nan,nan,nan,nan,nan
606,-95.000000,-31.000000,nan,nan,nan,nan,nan
607,-95.000000,-31.000000,nan,nan,nan,nan,nan
608,-93.000000,-31.000000,nan,nan,nan,nan,nan
609,-93.000000,-31.000000,nan,nan,nan,nan,nan
610,-91.000000,-31.000000,nan,nan,nan,nan,nan
611,-91.000000,-31.000000,nan,nan,nan,nan,nan
612,-91.000000,-31.000000,nan,nan,nan,nan,nan
613,-89.000000,21461.000000,-31.000000,-95.000000,nan,nan,nan
614,-89.000000,21461.000000,-31.000000,-95.000000,nan,nan,nan
615,-89.000000,21461.000000,-31.000000,-95.000000,nan,nan,nan
616,-87.000000,21461.000000,-31.000000,-95.000000,nan,nan,nan
617,-87.000000,21461.000000,-31.000000,nan,nan,nan,nan
618,-87.000000,21461.000000,-31.000000,nan,nan,nan,nan
619,-87.000000,21461.000000,-31.000000,nan,nan,nan,nan
620,-87.000000,21461.000000,-31.000000,nan,nan,nan,nan
621,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
622,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
623,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
624,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
625,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
626,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
627,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
628,-83.000000,21461.000000,-31.000000,nan,nan,nan,nan
629,-83.000000,21461.000000,-31.000000,nan,nan,nan,nan
630,-83.000000,21461.000000,-31.000000,nan,nan,nan,nan
631,-83.000000,21461.000000,-31.000000,nan,nan,nan,nan
632,-85.000000,21461.000000,-31.000000,nan,nan,nan,nan
633,-85.000000,-31.000000,nan,nan,nan,nan,nan
634,-87.000000,-31.000000,nan,nan,nan,nan,nan
635,-89.000000,-31.000000,nan,nan,nan,nan,nan
636,-89.000000,-31.000000,nan,nan,nan,nan,nan
637,-89.000000,-31.000000,nan,nan,nan,nan,nan
638,-91.000000,-31.000000,nan,nan,nan,nan,nan
639,-91.000000,-31.000000,nan,nan,nan,nan,nan
640,-91.000000,-31.000000,nan,nan,nan,nan,nan
641,-91.000000,-31.000000,nan,nan,nan,nan,nan
642,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
643,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
644,-89.000000,21461.000000,-31.000000,nan,nan,nan,nan
645,-89.000000,-31.000000,nan,nan,nan,nan,nan
646,-89.000000,-31.000000,nan,nan,nan,nan,nan
647,-91.000000,-31.000000,nan,nan,nan,nan,nan
648,-93.000000,21461.000000,-31.000000,nan,nan,nan,nan
649,-93.000000,21461.000000,-31.000000,nan,nan,nan,nan
650,-93.000000,21461.000000,-31.000000,nan,nan,nan,nan
651,-93.000000,21461.000000,-31.000000,nan,nan,nan,nan
652,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
653,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
654,-91.000000,-31.000000,nan,nan,nan,nan,nan
655,-91.000000,-31.000000,nan,nan,nan,nan,nan
656,-91.000000,-31.000000,nan,nan,nan,nan,nan
657,-91.000000,-31.000000,nan,nan,nan,nan,nan
658,-91.000000,-31.000000,nan,nan,nan,nan,nan
659,-91.000000,-31.000000,nan,nan,nan,nan,nan
660,-91.000000,-31.000000,nan,nan,nan,nan,nan
661,-89.000000,-31.000000,nan,nan,nan,nan,nan
662,-91.000000,5957.000000,-83.000000,nan,nan,nan,nan
663,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
664,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
665,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
666,-93.000000,5957.000000,-51.000000,-83.000000,nan,nan,nan
667,-91.000000,5957.000000,-49.000000,-83.000000,nan,nan,nan
668,-91.000000,5957.000000,-83.000000,nan,nan,nan,nan
669,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
670,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
671,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
672,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
673,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
674,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
675,-95.000000,5957.000000,-57.000000,-83.000000,nan,nan,nan
676,-97.000000,5957.000000,-53.000000,-83.000000,nan,nan,nan
677,-99.000000,5957.000000,-53.000000,-83.000000,nan,nan,nan
678,-99.000000,5957.000000,-53.000000,-83.000000,nan,nan,nan
679,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
680,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
681,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
682,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
683,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
684,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
685,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
686,-101.000000,21461.000000,5957.000000,79.000000,-59.000000,-71.000000,-83.000000
687,-101.000000,21461.000000,5957.000000,79.000000,-59.000000,-71.000000,-83.000000
688,-101.000000,21461.000000,5957.000000,79.000000,-71.000000,-81.000000,-83.000000
689,-101.000000,21461.000000,5957.000000,79.000000,-71.000000,-81.000000,-83.000000
690,-101.000000,21461.000000,5957.000000,79.000000,-71.000000,-81.000000,-83.000000
691,-101.000000,21461.000000,5957.000000,79.000000,-71.000000,-81.000000,-83.000000
692,-95.000000,21461.000000,5957.000000,79.000000,-71.000000,-81.000000,-83.000000
693,-95.000000,21461.000000,5957.000000,79.000000,-81.000000,-83.000000,nan
694,-97.000000,21461.000000,5957.000000,79.000000,-75.000000,-83.000000,nan
695,-97.000000,21461.000000,5957.000000,79.000000,-47.000000,-83.000000,nan
696,-99.000000,21461.000000,5957.000000,79.000000,-47.000000,-83.000000,nan
697,-99.000000,5957.000000,-47.000000,-83.000000,nan,nan,nan
698,-99.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
699,-99.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
700,-99.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
701,-99.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
702,-101.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
703,-97.000000,5957.000000,-43.000000,-83.000000,nan,nan,nan
704,-97.000000,5957.000000,-57.000000,-83.000000,nan,nan,nan
705,-97.000000,5957.000000,-57.000000,-83.000000,nan,nan,nan
706,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
707,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
708,-93.000000,5957.000000,-83.000000,nan,nan,nan,nan
709,-95.000000,5957.000000,-83.000000,nan,nan,nan,nan
710,-95.000000,5957.000000,-83.000000,nan,nan,nan,nan
711,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
712,-97.000000,5957.000000,-83.000000,nan,nan,nan,nan
713,-95.000000,5957.000000,-57.000000,-83.000000,nan,nan,nan
714,-93.000000,5957.000000,-59.000000,-83.000000,nan,nan,nan
715,-95.000000,5957.000000,-83.000000,nan,nan,nan,nan
716,-99.000000,5957.000000,-83.000000,nan,nan,nan,nan
717,-95.000000,5957.000000,-83.000000,nan,nan,nan,nan
718,-95.000000,5957.000000,-83.000000,nan,nan,nan,nan
719,-99.000000,-31.000000,nan,nan,nan,nan,nan
720,-101.000000,-31.000000,nan,nan,nan,nan,nan
721,-103.000000,-31.000000,nan,nan,nan,nan,nan
722,-103.000000,-31.000000,nan,nan,nan,nan,nan
723,-103.000000,-31.000000,nan,nan,nan,nan,nan
724,-99.000000,-31.000000,nan,nan,nan,nan,nan
725,-99.000000,-31.000000,nan,nan,nan,nan,nan
726,-99.000000,-31.000000,nan,nan,nan,nan,nan
727,-99.000000,-31.000000,nan,nan,nan,nan,nan
728,-99.000000,5957.000000,363.000000,-39.000000,nan,nan,nan
729,-99.000000,-31.000000,nan,nan,nan,nan,nan
730,-99.000000,-31.000000,nan,nan,nan,nan,nan
731,-99.000000,-31.000000,nan,nan,nan,nan,nan
732,-99.000000,-31.000000,nan,nan,nan,nan,nan
733,-99.000000,-31.000000,nan,nan,nan,nan,nan
734,-99.000000,-31.000000,nan,nan,nan,nan,nan
735,-99.000000,-31.000000,nan,nan,nan,nan,nan
736,-101.000000,-31.000000,nan,nan,nan,nan,nan
737,-101.000000,-31.000000,nan,nan,nan,nan,nan
738,-101.000000,-31.000000,nan,nan,nan,nan,nan
739,-95.000000,-31.000000,nan,nan,nan,nan,nan
740,-95.000000,-31.000000,nan,nan,nan,nan,nan
741,-95.000000,21461.000000,-31.000000,nan,nan,nan,nan
742,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
743,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
744,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
745,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
746,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
747,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
748,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
749,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
750,-97.000000,21461.000000,-31.000000,nan,nan,nan,nan
751,-95.000000,-31.000000,nan,nan,nan,nan,nan
752,-95.000000,-31.000000,nan,nan,nan,nan,nan
753,-95.000000,-31.000000,nan,nan,nan,nan,nan
754,-95.000000,-31.000000,nan,nan,nan,nan,nan
755,-97.000000,-31.000000,nan,nan,nan,nan,nan
756,-97.000000,-31.000000,nan,nan,nan,nan,nan
757,-95.000000,-31.000000,nan,nan,nan,nan,nan
758,-93.000000,-31.000000,nan,nan,nan,nan,nan
759,-93.000000,-31.000000,nan,nan,nan,nan,nan
760,-91.000000,-31.000000,nan,nan,nan,nan,nan
761,-93.000000,-31.000000,nan,nan,nan,nan,nan
762,-93.000000,-31.000000,nan,nan,nan,nan,nan
763,-97.000000,21461.000000,5957.000000,303.000000,79.000000,-39.000000,-75.000000
764,-97.000000,21461.000000,5957.000000,303.000000,79.000000,-39.000000,-75.000000
765,-97.000000,21461.000000,5957.000000,303.000000,79.000000,-23.000000,-75.000000
766,-95.000000,21461.000000,5957.000000,303.000000,79.000000,-23.000000,nan
767,-95.000000,21461.000000,5957.000000,303.000000,79.000000,-23.000000,nan
768,-97.000000,21461.000000,21461.000000,287.000000,-31.000000,-93.000000,nan
769,-97.000000,21461.000000,21461.000000,287.000000,-31.000000,-93.000000,nan
